gID	cind
NM_003317	88
NM_003567	88
NM_003573	88
NM_003665	88
NM_003693	88
NM_003979	88
NM_004058	88
NM_004126	88
NM_004165	88
NM_004186	88
NM_004285	88
NM_004468	88
NM_004587	88
NM_004624	88
NM_004657	88
NM_004672	88
NM_004695	88
NM_005239	88
NM_005424	88
NM_005451	88
NM_005585	88
NM_005597	88
NM_005823	88
NM_005924	88
NM_005994	88
NM_006424	88
NM_006500	88
NM_006612	88
NM_006770	88
NM_006779	88
NM_006885	88
NM_006987	88
NM_007046	88
NM_007066	88
NM_012391	88
NM_013312	88
NM_014241	88
NM_014326	88
NM_014398	88
NM_014714	88
NM_015179	88
NM_015194	88
NM_015991	88
NM_016215	88
NM_016369	88
NM_016423	88
NM_016438	88
NM_016929	88
NM_017434	88
NM_017625	88
NM_017767	88
NM_017966	88
NM_017980	88
NM_018166	88
NM_018965	88
NM_019102	88
NM_020184	88
NM_021946	88
NM_022454	88
NM_022481	88
NM_022833	88
NM_023938	88
NM_024513	88
NM_024616	88
NM_024719	88
NM_024949	88
NM_031207	88
NM_032024	88
NM_032638	88
NM_033120	88
NM_130849	88
NM_138334	88
NM_138959	88
NM_138961	88
NM_172210	88
NM_182492	88
NM_198843	88
NM_201446	88
NM_203304	88
NM_205843	88
NM_207446	88
NM_000104	89
NM_000247	89
NM_000358	89
NM_000389	89
NM_000401	89
NM_000700	89
NM_001002857	89
NM_001004128	89
NM_001007225	89
NM_001010972	89
NM_001020818	89
NM_001020819	89
NM_001020820	89
NM_001020821	89
NM_001024847	89
NM_001032282	89
NM_001065	89
NM_001102	89
NM_001154	89
NM_001456	89
NM_001560	89
NM_001621	89
NM_001748	89
NM_001780	89
NM_002205	89
NM_002211	89
NM_002305	89
NM_002306	89
NM_002342	89
NM_002413	89
NM_002656	89
NM_002859	89
NM_002897	89
NM_002966	89
NM_003244	89
NM_003254	89
NM_003373	89
NM_003380	89
NM_004207	89
NM_004568	89
NM_005178	89
NM_005230	89
NM_005620	89
NM_005655	89
NM_006270	89
NM_006371	89
NM_006435	89
NM_006493	89
NM_012288	89
NM_012323	89
NM_013352	89
NM_013451	89
NM_014572	89
NM_014604	89
NM_014624	89
NM_014713	89
NM_014721	89
NM_014822	89
NM_015714	89
NM_015916	89
NM_016056	89
NM_016205	89
NM_016546	89
NM_017633	89
NM_018993	89
NM_020992	89
NM_021034	89
NM_022083	89
NM_022763	89
NM_024060	89
NM_024408	89
NM_031934	89
NM_031954	89
NM_032525	89
NM_033667	89
NM_052966	89
NM_133376	89
NM_152878	89
NM_170695	89
NM_173207	89
NM_173208	89
NM_173209	89
NM_173211	89
NM_174886	89
NM_194327	89
NM_198282	89
NM_000083	90
NM_000197	90
NM_000260	90
NM_000290	90
NM_000378	90
NM_000475	90
NM_000624	90
NM_000635	90
NM_000677	90
NM_001001336	90
NM_001001888	90
NM_001004056	90
NM_001007271	90
NM_001011664	90
NM_001012337	90
NM_001015878	90
NM_001015879	90
NM_001029950	90
NM_001031705	90
NM_001097	90
NM_001179	90
NM_001216	90
NM_001464	90
NM_001468	90
NM_001489	90
NM_001509	90
NM_001528	90
NM_001612	90
NM_001651	90
NM_001717	90
NM_001726	90
NM_001835	90
NM_002188	90
NM_002191	90
NM_002363	90
NM_002364	90
NM_002732	90
NM_002750	90
NM_002761	90
NM_002762	90
NM_003048	90
NM_003176	90
NM_003248	90
NM_003296	90
NM_003323	90
NM_003727	90
NM_003914	90
NM_004066	90
NM_004205	90
NM_004273	90
NM_004333	90
NM_004413	90
NM_004490	90
NM_004561	90
NM_004671	90
NM_004764	90
NM_004968	90
NM_005106	90
NM_005135	90
NM_005188	90
NM_005260	90
NM_005267	90
NM_005357	90
NM_005390	90
NM_005425	90
NM_005477	90
NM_005492	90
NM_005635	90
NM_005893	90
NM_005906	90
NM_005959	90
NM_006167	90
NM_006240	90
NM_006299	90
NM_006422	90
NM_006608	90
NM_006635	90
NM_006687	90
NM_006799	90
NM_007009	90
NM_007011	90
NM_007031	90
NM_007039	90
NM_007058	90
NM_007179	90
NM_012119	90
NM_012189	90
NM_012253	90
NM_012337	90
NM_012409	90
NM_012443	90
NM_012451	90
NM_012472	90
NM_013315	90
NM_013452	90
NM_014037	90
NM_014237	90
NM_014269	90
NM_014406	90
NM_014423	90
NM_014428	90
NM_014469	90
NM_014477	90
NM_014907	90
NM_015041	90
NM_015072	90
NM_015363	90
NM_015404	90
NM_015441	90
NM_015470	90
NM_015480	90
NM_015681	90
NM_015896	90
NM_015931	90
NM_015982	90
NM_016364	90
NM_016378	90
NM_016379	90
NM_016449	90
NM_016483	90
NM_016585	90
NM_016943	90
NM_017425	90
NM_017481	90
NM_017589	90
NM_017609	90
NM_017675	90
NM_017863	90
NM_017868	90
NM_018039	90
NM_018068	90
NM_018143	90
NM_018208	90
NM_018219	90
NM_018417	90
NM_018430	90
NM_018679	90
NM_018956	90
NM_019038	90
NM_019039	90
NM_019612	90
NM_020205	90
NM_020359	90
NM_020363	90
NM_020366	90
NM_020369	90
NM_020386	90
NM_020426	90
NM_020429	90
NM_020683	90
NM_021014	90
NM_021627	90
NM_021633	90
NM_021733	90
NM_021794	90
NM_021804	90
NM_021951	90
NM_022048	90
NM_022076	90
NM_022128	90
NM_022307	90
NM_022308	90
NM_022357	90
NM_022443	90
NM_022661	90
NM_022897	90
NM_023036	90
NM_023945	90
NM_024016	90
NM_024303	90
NM_024410	90
NM_024581	90
NM_024637	90
NM_024688	90
NM_024746	90
NM_024763	90
NM_024764	90
NM_024783	90
NM_024793	90
NM_024885	90
NM_025057	90
NM_025165	90
NM_025208	90
NM_025211	90
NM_030663	90
NM_030672	90
NM_030766	90
NM_030924	90
NM_030960	90
NM_031272	90
NM_031274	90
NM_031275	90
NM_031289	90
NM_031290	90
NM_031301	90
NM_032028	90
NM_033195	90
NM_033214	90
NM_033310	90
NM_033313	90
NM_053006	90
NM_080764	90
NM_080920	90
NM_138644	90
NM_138723	90
NM_138724	90
NM_138733	90
NM_139170	90
NM_139240	90
NM_144654	90
NM_145740	90
NM_147127	90
NM_152657	90
NM_153823	90
NM_171997	90
NM_173358	90
NM_174962	90
NM_175886	90
NM_177404	90
NM_178311	90
NM_181710	90
NM_199290	90
NM_199344	90
NM_203424	90
NM_207189	90
NM_000170	91
NM_000483	91
NM_000505	91
NM_000770	91
NM_001005372	91
NM_001011722	91
NM_001012753	91
NM_001012982	91
NM_001024845	91
NM_001029839	91
NM_001029840	91
NM_001093	91
NM_001523	91
NM_004802	91
NM_006934	91
NM_012190	91
NM_012254	91
NM_012278	91
NM_018125	91
NM_018205	91
NM_018396	91
NM_020344	91
NM_052947	91
NM_080662	91
NM_173826	91
NM_182566	91
NM_194248	91
NM_198407	91
NM_206920	91
NM_207119	91
NM_001001656	92
NM_001001658	92
NM_001001674	92
NM_001001914	92
NM_001001915	92
NM_001001916	92
NM_001001918	92
NM_001001956	92
NM_001002254	92
NM_001002914	92
NM_001002918	92
NM_001004059	92
NM_001004124	92
NM_001004301	92
NM_001004450	92
NM_001004458	92
NM_001004463	92
NM_001004467	92
NM_001004472	92
NM_001004473	92
NM_001004478	92
NM_001004480	92
NM_001004483	92
NM_001004489	92
NM_001004712	92
NM_001004714	92
NM_001004726	92
NM_001004731	92
NM_001004732	92
NM_001004739	92
NM_001004746	92
NM_001004754	92
NM_001004755	92
NM_001005193	92
NM_001005196	92
NM_001005200	92
NM_001005211	92
NM_001005214	92
NM_001005218	92
NM_001005238	92
NM_001005239	92
NM_001005243	92
NM_001005285	92
NM_001005323	92
NM_001005325	92
NM_001005466	92
NM_001005467	92
NM_001005482	92
NM_001005487	92
NM_001005499	92
NM_001005519	92
NM_001005522	92
NM_001005737	92
NM_001008270	92
NM_001008783	92
NM_001009812	92
NM_001009899	92
NM_001010861	92
NM_001012659	92
NM_001012993	92
NM_001013031	92
NM_001013732	92
NM_001017929	92
NM_001017981	92
NM_001018071	92
NM_001025356	92
NM_001029884	92
NM_001410	92
NM_002289	92
NM_004293	92
NM_005300	92
NM_006025	92
NM_006751	92
NM_012159	92
NM_012315	92
NM_012378	92
NM_013346	92
NM_014438	92
NM_014568	92
NM_015443	92
NM_017508	92
NM_018176	92
NM_020714	92
NM_020754	92
NM_020772	92
NM_020777	92
NM_020782	92
NM_020794	92
NM_020809	92
NM_020819	92
NM_020828	92
NM_020873	92
NM_020924	92
NM_020958	92
NM_021571	92
NM_022160	92
NM_023073	92
NM_023074	92
NM_024953	92
NM_030627	92
NM_030650	92
NM_031911	92
NM_032109	92
NM_032160	92
NM_032221	92
NM_032229	92
NM_032352	92
NM_032380	92
NM_032449	92
NM_032505	92
NM_032507	92
NM_032572	92
NM_032602	92
NM_032803	92
NM_032861	92
NM_032867	92
NM_033029	92
NM_033119	92
NM_033262	92
NM_033326	92
NM_033407	92
NM_033426	92
NM_033547	92
NM_052860	92
NM_052872	92
NM_052909	92
NM_052943	92
NM_052954	92
NM_054031	92
NM_054105	92
NM_080669	92
NM_080744	92
NM_130775	92
NM_133329	92
NM_133460	92
NM_133468	92
NM_133510	92
NM_138316	92
NM_138386	92
NM_138389	92
NM_138409	92
NM_138694	92
NM_138703	92
NM_138780	92
NM_138788	92
NM_138818	92
NM_138995	92
NM_139017	92
NM_139055	92
NM_139166	92
NM_139179	92
NM_139247	92
NM_144609	92
NM_144629	92
NM_144647	92
NM_144648	92
NM_144657	92
NM_144690	92
NM_144718	92
NM_145019	92
NM_145034	92
NM_145115	92
NM_145257	92
NM_145719	92
NM_147175	92
NM_148977	92
NM_152259	92
NM_152367	92
NM_152388	92
NM_152389	92
NM_152402	92
NM_152422	92
NM_152423	92
NM_152428	92
NM_152430	92
NM_152442	92
NM_152490	92
NM_152553	92
NM_152601	92
NM_152620	92
NM_152623	92
NM_152709	92
NM_152717	92
NM_152733	92
NM_152737	92
NM_152791	92
NM_152908	92
NM_153218	92
NM_153226	92
NM_153235	92
NM_153239	92
NM_153254	92
NM_153257	92
NM_153363	92
NM_153444	92
NM_153445	92
NM_153615	92
NM_153710	92
NM_153839	92
NM_172069	92
NM_172127	92
NM_173353	92
NM_173359	92
NM_173490	92
NM_173495	92
NM_173496	92
NM_173502	92
NM_173516	92
NM_173519	92
NM_173543	92
NM_173589	92
NM_173611	92
NM_173622	92
NM_173653	92
NM_173800	92
NM_173802	92
NM_173803	92
NM_173808	92
NM_173822	92
NM_173851	92
NM_173857	92
NM_174902	92
NM_174914	92
NM_174923	92
NM_175921	92
NM_175924	92
NM_176883	92
NM_177995	92
NM_178471	92
NM_178539	92
NM_178824	92
NM_178835	92
NM_178840	92
NM_180991	92
NM_181510	92
NM_181532	92
NM_181533	92
NM_181714	92
NM_181844	92
NM_181885	92
NM_182508	92
NM_182513	92
NM_182517	92
NM_182560	92
NM_182830	92
NM_182936	92
NM_194318	92
NM_194319	92
NM_197965	92
NM_198080	92
NM_198141	92
NM_198275	92
NM_198276	92
NM_198403	92
NM_198465	92
NM_198480	92
NM_198560	92
NM_198721	92
NM_199000	92
NM_199046	92
NM_203349	92
NM_203406	92
NM_203453	92
NM_205859	92
NM_206827	92
NM_206894	92
NM_207318	92
NM_207361	92
NM_207392	92
NM_213597	92
NM_000328	93
NM_000330	93
NM_000408	93
NM_000541	93
NM_000780	93
NM_000782	93
NM_000899	93
NM_001004685	93
NM_001012720	93
NM_001018056	93
NM_001018081	93
NM_001031715	93
NM_001118	93
NM_001203	93
NM_001297	93
NM_001426	93
NM_001742	93
NM_001796	93
NM_001977	93
NM_002039	93
NM_002098	93
NM_002176	93
NM_002237	93
NM_002239	93
NM_002277	93
NM_002280	93
NM_002338	93
NM_002367	93
NM_002597	93
NM_002699	93
NM_002918	93
NM_003055	93
NM_003240	93
NM_003433	93
NM_003446	93
NM_003490	93
NM_003529	93
NM_003540	93
NM_003619	93
NM_003717	93
NM_004101	93
NM_004163	93
NM_004211	93
NM_004397	93
NM_004488	93
NM_004540	93
NM_004686	93
NM_004744	93
NM_004752	93
NM_004820	93
NM_004822	93
NM_004831	93
NM_004841	93
NM_004921	93
NM_005164	93
NM_005169	93
NM_005259	93
NM_005264	93
NM_005270	93
NM_005364	93
NM_005478	93
NM_005725	93
NM_005936	93
NM_006203	93
NM_006205	93
NM_006252	93
NM_006390	93
NM_006587	93
NM_006606	93
NM_006626	93
NM_006637	93
NM_006642	93
NM_006898	93
NM_006914	93
NM_007038	93
NM_007130	93
NM_007231	93
NM_007253	93
NM_007347	93
NM_007369	93
NM_012133	93
NM_012404	93
NM_012418	93
NM_012471	93
NM_013244	93
NM_013256	93
NM_013348	93
NM_013361	93
NM_013377	93
NM_014009	93
NM_014243	93
NM_014246	93
NM_014357	93
NM_014421	93
NM_014579	93
NM_014660	93
NM_014916	93
NM_015718	93
NM_016203	93
NM_016341	93
NM_016557	93
NM_018696	93
NM_018940	93
NM_018967	93
NM_018970	93
NM_019086	93
NM_019089	93
NM_019618	93
NM_019888	93
NM_020161	93
NM_020227	93
NM_021638	93
NM_021961	93
NM_022054	93
NM_022073	93
NM_022112	93
NM_022474	93
NM_022576	93
NM_022774	93
NM_022784	93
NM_022819	93
NM_024512	93
NM_024584	93
NM_024592	93
NM_024672	93
NM_024727	93
NM_024730	93
NM_024750	93
NM_024781	93
NM_024827	93
NM_024837	93
NM_024894	93
NM_024924	93
NM_024966	93
NM_030824	93
NM_031994	93
NM_033045	93
NM_033223	93
NM_033484	93
NM_054024	93
NM_080671	93
NM_080838	93
NM_134470	93
NM_145793	93
NM_152257	93
NM_153225	93
NM_153380	93
NM_153443	93
NM_153832	93
NM_170692	93
NM_170720	93
NM_172318	93
NM_178445	93
NM_182628	93
NM_198595	93
NM_000282	94
NM_000671	94
NM_001001556	94
NM_001004065	94
NM_001004297	94
NM_001005861	94
NM_001006610	94
NM_001012754	94
NM_001014446	94
NM_001024668	94
NM_001033030	94
NM_001105	94
NM_002044	94
NM_002056	94
NM_002224	94
NM_002975	94
NM_003031	94
NM_003107	94
NM_003524	94
NM_003791	94
NM_003899	94
NM_004395	94
NM_005050	94
NM_005090	94
NM_005157	94
NM_005895	94
NM_005897	94
NM_006238	94
NM_006933	94
NM_007107	94
NM_007313	94
NM_007364	94
NM_013275	94
NM_014599	94
NM_014650	94
NM_014667	94
NM_014686	94
NM_015173	94
NM_016297	94
NM_016940	94
NM_017512	94
NM_017664	94
NM_017714	94
NM_017789	94
NM_017908	94
NM_018031	94
NM_018147	94
NM_018266	94
NM_018374	94
NM_018676	94
NM_020139	94
NM_020182	94
NM_020713	94
NM_020746	94
NM_020895	94
NM_021070	94
NM_022739	94
NM_022749	94
NM_022835	94
NM_023076	94
NM_024054	94
NM_024618	94
NM_024631	94
NM_024642	94
NM_025154	94
NM_030805	94
NM_030818	94
NM_030937	94
NM_031946	94
NM_032259	94
NM_032327	94
NM_032592	94
NM_032824	94
NM_032847	94
NM_032927	94
NM_033081	94
NM_052849	94
NM_080796	94
NM_080881	94
NM_133368	94
NM_138425	94
NM_144975	94
NM_145735	94
NM_147150	94
NM_147200	94
NM_147686	94
NM_152261	94
NM_153603	94
NM_174911	94
NM_177433	94
NM_198046	94
NM_199169	94
NM_199171	94
NM_201222	94
NM_201589	94
NM_000068	95
NM_000289	95
NM_000296	95
NM_000351	95
NM_000352	95
NM_000407	95
NM_000665	95
NM_000674	95
NM_000723	95
NM_000815	95
NM_000838	95
NM_000909	95
NM_001001188	95
NM_001002017	95
NM_001002796	95
NM_001003398	95
NM_001003406	95
NM_001003809	95
NM_001005290	95
NM_001008703	95
NM_001024218	95
NM_001031714	95
NM_001033602	95
NM_001194	95
NM_001364	95
NM_001406	95
NM_001407	95
NM_001438	95
NM_001495	95
NM_001740	95
NM_001852	95
NM_002010	95
NM_002071	95
NM_002073	95
NM_002088	95
NM_002236	95
NM_002240	95
NM_002333	95
NM_002562	95
NM_002702	95
NM_002739	95
NM_002848	95
NM_002885	95
NM_003106	95
NM_003108	95
NM_003259	95
NM_003269	95
NM_003586	95
NM_003660	95
NM_003705	95
NM_004097	95
NM_004116	95
NM_004170	95
NM_004210	95
NM_004292	95
NM_004311	95
NM_004455	95
NM_004588	95
NM_004647	95
NM_004658	95
NM_004709	95
NM_004737	95
NM_004746	95
NM_004772	95
NM_004809	95
NM_004883	95
NM_004910	95
NM_004952	95
NM_005295	95
NM_005440	95
NM_005688	95
NM_005855	95
NM_006143	95
NM_006157	95
NM_006244	95
NM_006301	95
NM_006426	95
NM_006823	95
NM_006922	95
NM_007054	95
NM_007118	95
NM_012181	95
NM_012219	95
NM_012309	95
NM_012419	95
NM_012429	95
NM_013301	95
NM_014021	95
NM_014293	95
NM_014328	95
NM_014379	95
NM_014393	95
NM_014444	95
NM_014470	95
NM_014636	95
NM_014677	95
NM_014718	95
NM_014726	95
NM_014801	95
NM_014807	95
NM_014809	95
NM_014859	95
NM_014902	95
NM_014978	95
NM_014996	95
NM_015029	95
NM_015075	95
NM_015178	95
NM_015193	95
NM_015232	95
NM_015233	95
NM_015277	95
NM_015316	95
NM_015321	95
NM_015332	95
NM_015350	95
NM_015375	95
NM_016155	95
NM_016231	95
NM_016564	95
NM_017450	95
NM_017694	95
NM_017982	95
NM_018191	95
NM_018702	95
NM_018836	95
NM_018972	95
NM_018977	95
NM_019624	95
NM_019845	95
NM_020241	95
NM_020439	95
NM_020655	95
NM_020836	95
NM_021020	95
NM_021115	95
NM_021120	95
NM_021248	95
NM_021800	95
NM_022055	95
NM_022165	95
NM_022470	95
NM_022740	95
NM_024034	95
NM_024043	95
NM_024122	95
NM_024333	95
NM_024603	95
NM_024698	95
NM_024717	95
NM_024786	95
NM_024963	95
NM_025021	95
NM_025135	95
NM_025163	95
NM_025212	95
NM_030639	95
NM_030668	95
NM_030918	95
NM_030963	95
NM_032304	95
NM_032898	95
NM_033141	95
NM_033211	95
NM_080617	95
NM_144586	95
NM_145754	95
NM_152495	95
NM_153763	95
NM_174920	95
NM_177556	95
NM_178502	95
NM_181718	95
NM_182634	95
NM_182978	95
NM_183006	95
NM_198397	95
NM_198526	95
NM_203444	95
NM_206594	95
NM_207112	95
NM_207337	95
NM_000246	96
NM_000626	96
NM_000880	96
NM_001004419	96
NM_001005176	96
NM_001006658	96
NM_001008239	96
NM_001008756	96
NM_001010974	96
NM_001012426	96
NM_001013618	96
NM_001013838	96
NM_001017388	96
NM_001033667	96
NM_001165	96
NM_001192	96
NM_001242	96
NM_001715	96
NM_001716	96
NM_001770	96
NM_001775	96
NM_001782	96
NM_001783	96
NM_002002	96
NM_002120	96
NM_002460	96
NM_002646	96
NM_002922	96
NM_002927	96
NM_003037	96
NM_003121	96
NM_003621	96
NM_003679	96
NM_003800	96
NM_003983	96
NM_004233	96
NM_004354	96
NM_004833	96
NM_005081	96
NM_005128	96
NM_005204	96
NM_005292	96
NM_005582	96
NM_005658	96
NM_005668	96
NM_006228	96
NM_006235	96
NM_006419	96
NM_006509	96
NM_006977	96
NM_012108	96
NM_013284	96
NM_013314	96
NM_013378	96
NM_014265	96
NM_014450	96
NM_014499	96
NM_014792	96
NM_014943	96
NM_015055	96
NM_015073	96
NM_015187	96
NM_016459	96
NM_016507	96
NM_016734	96
NM_017773	96
NM_017780	96
NM_017923	96
NM_017935	96
NM_018292	96
NM_018320	96
NM_018456	96
NM_019063	96
NM_019600	96
NM_020799	96
NM_020861	96
NM_020979	96
NM_021061	96
NM_021063	96
NM_021777	96
NM_021950	96
NM_021966	96
NM_022555	96
NM_024943	96
NM_024947	96
NM_024959	96
NM_025113	96
NM_030764	96
NM_031917	96
NM_032369	96
NM_032738	96
NM_032773	96
NM_032966	96
NM_052931	96
NM_080664	96
NM_138738	96
NM_144646	96
NM_147134	96
NM_170672	96
NM_172002	96
NM_173632	96
NM_178562	96
NM_182501	96
NM_000232	97
NM_000276	97
NM_000393	97
NM_000495	97
NM_000611	97
NM_000919	97
NM_000935	97
NM_001006612	97
NM_001008493	97
NM_001008528	97
NM_001009555	97
NM_001011546	97
NM_001018109	97
NM_001031692	97
NM_001182	97
NM_001257	97
NM_001312	97
NM_001321	97
NM_001387	97
NM_001699	97
NM_001797	97
NM_001839	97
NM_001856	97
NM_001993	97
NM_002210	97
NM_002395	97
NM_002399	97
NM_002518	97
NM_002585	97
NM_002840	97
NM_002982	97
NM_002998	97
NM_003012	97
NM_003069	97
NM_003118	97
NM_003247	97
NM_003270	97
NM_003596	97
NM_003919	97
NM_003966	97
NM_004105	97
NM_004447	97
NM_004747	97
NM_004787	97
NM_004815	97
NM_005032	97
NM_005110	97
NM_005168	97
NM_005245	97
NM_005418	97
NM_005433	97
NM_005596	97
NM_005780	97
NM_005824	97
NM_006206	97
NM_006622	97
NM_006670	97
NM_006765	97
NM_006832	97
NM_007168	97
NM_012302	97
NM_012334	97
NM_013372	97
NM_013436	97
NM_014226	97
NM_014782	97
NM_014899	97
NM_015170	97
NM_015535	97
NM_015577	97
NM_015976	97
NM_016315	97
NM_016441	97
NM_016938	97
NM_017933	97
NM_018004	97
NM_019619	97
NM_020149	97
NM_020353	97
NM_022361	97
NM_030817	97
NM_033394	97
NM_033439	97
NM_139157	97
NM_144596	97
NM_144710	97
NM_152238	97
NM_172315	97
NM_172316	97
NM_177949	97
NM_213618	97
NM_000062	98
NM_000088	98
NM_000089	98
NM_000090	98
NM_000093	98
NM_000138	98
NM_000177	98
NM_000214	98
NM_000237	98
NM_000300	98
NM_000313	98
NM_000361	98
NM_000362	98
NM_000366	98
NM_000396	98
NM_000426	98
NM_000428	98
NM_000587	98
NM_000598	98
NM_000599	98
NM_000609	98
NM_000668	98
NM_000779	98
NM_000877	98
NM_000900	98
NM_000930	98
NM_000961	98
NM_001001522	98
NM_001004019	98
NM_001005340	98
NM_001008712	98
NM_001012973	98
NM_001014975	98
NM_001018008	98
NM_001024628	98
NM_001024629	98
NM_001025109	98
NM_001032295	98
NM_001129	98
NM_001233	98
NM_001343	98
NM_001393	98
NM_001423	98
NM_001424	98
NM_001442	98
NM_001450	98
NM_001552	98
NM_001553	98
NM_001554	98
NM_001613	98
NM_001711	98
NM_001733	98
NM_001734	98
NM_001753	98
NM_001795	98
NM_001845	98
NM_001846	98
NM_001847	98
NM_001848	98
NM_001855	98
NM_001901	98
NM_001920	98
NM_001937	98
NM_001957	98
NM_002023	98
NM_002026	98
NM_002048	98
NM_002084	98
NM_002160	98
NM_002178	98
NM_002291	98
NM_002293	98
NM_002345	98
NM_002404	98
NM_002508	98
NM_002593	98
NM_002609	98
NM_002615	98
NM_002725	98
NM_003013	98
NM_003068	98
NM_003102	98
NM_003155	98
NM_003174	98
NM_003243	98
NM_003246	98
NM_003480	98
NM_003598	98
NM_003734	98
NM_003873	98
NM_003881	98
NM_004166	98
NM_004342	98
NM_004369	98
NM_004530	98
NM_005532	98
NM_005545	98
NM_005578	98
NM_005786	98
NM_005841	98
NM_005928	98
NM_006097	98
NM_006169	98
NM_006207	98
NM_006307	98
NM_006329	98
NM_006487	98
NM_006829	98
NM_006988	98
NM_007021	98
NM_007085	98
NM_007361	98
NM_012098	98
NM_012193	98
NM_012232	98
NM_012385	98
NM_014220	98
NM_014583	98
NM_014890	98
NM_015419	98
NM_015429	98
NM_015472	98
NM_015493	98
NM_015927	98
NM_016081	98
NM_017734	98
NM_018419	98
NM_018841	98
NM_019035	98
NM_020190	98
NM_020404	98
NM_021005	98
NM_021738	98
NM_022164	98
NM_022648	98
NM_030569	98
NM_030777	98
NM_031476	98
NM_032348	98
NM_032817	98
NM_032823	98
NM_032963	98
NM_033139	98
NM_033254	98
NM_033641	98
NM_058174	98
NM_133503	98
NM_133504	98
NM_144617	98
NM_145040	98
NM_182487	98
NM_182909	98
NM_198252	98
NM_198474	98
NM_199327	98
NM_199511	98
NM_201442	98
NM_201526	98
NM_201557	98
NM_213674	98
NM_000052	99
NM_000059	99
NM_000334	99
NM_000590	99
NM_000662	99
NM_000825	99
NM_000870	99
NM_000947	99
NM_001004313	99
NM_001007094	99
NM_001008396	99
NM_001008405	99
NM_001009606	99
NM_001010875	99
NM_001012410	99
NM_001013738	99
NM_001017520	99
NM_001018038	99
NM_001024644	99
NM_001025193	99
NM_001031739	99
NM_001146	99
NM_001437	99
NM_001609	99
NM_001790	99
NM_001951	99
NM_001973	99
NM_002187	99
NM_002249	99
NM_002279	99
NM_002878	99
NM_002969	99
NM_003327	99
NM_003401	99
NM_003511	99
NM_003521	99
NM_003525	99
NM_003543	99
NM_003555	99
NM_003647	99
NM_003703	99
NM_003811	99
NM_003838	99
NM_003847	99
NM_003920	99
NM_004085	99
NM_004498	99
NM_004690	99
NM_004724	99
NM_004876	99
NM_004967	99
NM_005055	99
NM_005322	99
NM_005521	99
NM_006154	99
NM_006466	99
NM_006511	99
NM_006611	99
NM_006733	99
NM_007128	99
NM_012170	99
NM_012177	99
NM_012318	99
NM_012430	99
NM_013347	99
NM_014386	99
NM_014388	99
NM_014498	99
NM_014803	99
NM_014930	99
NM_015111	99
NM_016122	99
NM_016571	99
NM_016937	99
NM_017779	99
NM_017919	99
NM_018076	99
NM_018122	99
NM_018132	99
NM_018189	99
NM_018194	99
NM_018227	99
NM_018248	99
NM_018328	99
NM_018352	99
NM_018451	99
NM_018455	99
NM_020135	99
NM_020394	99
NM_020661	99
NM_020706	99
NM_020825	99
NM_021018	99
NM_021570	99
NM_022050	99
NM_022063	99
NM_024082	99
NM_024087	99
NM_024553	99
NM_024670	99
NM_024680	99
NM_024749	99
NM_024754	99
NM_024888	99
NM_024908	99
NM_024918	99
NM_025004	99
NM_025027	99
NM_030631	99
NM_030784	99
NM_030929	99
NM_030958	99
NM_032043	99
NM_032982	99
NM_057088	99
NM_057735	99
NM_133439	99
NM_138347	99
NM_145060	99
NM_152515	99
NM_152739	99
NM_170782	99
NM_194324	99
NM_198400	99
NM_198795	99
NM_199357	99
NM_199420	99
NM_199453	99
NM_203282	99
NM_000235	100
NM_000391	100
NM_001001433	100
NM_001002265	100
NM_001002266	100
NM_001003800	100
NM_001005271	100
NM_001005273	100
NM_001005751	100
NM_001007226	100
NM_001015048	100
NM_001015049	100
NM_001017405	100
NM_001020658	100
NM_001025107	100
NM_001025596	100
NM_001031732	100
NM_001031800	100
NM_001111	100
NM_001280	100
NM_001396	100
NM_002199	100
NM_002384	100
NM_002880	100
NM_003168	100
NM_003288	100
NM_003337	100
NM_003369	100
NM_003404	100
NM_003635	100
NM_003676	100
NM_003795	100
NM_004064	100
NM_004313	100
NM_004371	100
NM_004380	100
NM_004436	100
NM_004604	100
NM_004873	100
NM_004973	100
NM_004985	100
NM_005105	100
NM_005354	100
NM_005611	100
NM_005676	100
NM_005778	100
NM_005885	100
NM_006015	100
NM_006026	100
NM_006148	100
NM_006185	100
NM_006268	100
NM_006305	100
NM_006378	100
NM_006386	100
NM_006454	100
NM_006460	100
NM_006464	100
NM_006560	100
NM_006565	100
NM_006805	100
NM_006835	100
NM_007065	100
NM_007074	100
NM_007146	100
NM_007198	100
NM_007359	100
NM_007371	100
NM_012097	100
NM_012142	100
NM_012201	100
NM_012234	100
NM_012308	100
NM_012383	100
NM_013283	100
NM_013293	100
NM_013446	100
NM_014044	100
NM_014071	100
NM_014077	100
NM_014313	100
NM_014338	100
NM_014426	100
NM_014502	100
NM_014615	100
NM_014647	100
NM_014649	100
NM_014744	100
NM_014761	100
NM_014764	100
NM_014774	100
NM_014824	100
NM_014835	100
NM_014876	100
NM_014940	100
NM_014999	100
NM_015001	100
NM_015262	100
NM_015317	100
NM_015344	100
NM_015349	100
NM_015439	100
NM_016322	100
NM_016482	100
NM_016520	100
NM_016604	100
NM_017542	100
NM_017602	100
NM_017733	100
NM_018045	100
NM_018241	100
NM_018979	100
NM_020644	100
NM_020728	100
NM_020920	100
NM_022756	100
NM_022821	100
NM_024104	100
NM_024516	100
NM_024595	100
